"sep=;"
"ordinal_id";"github_repo_id";"repo_full_name";"repo_html_url";"repo_forks_count";"repo_stargazers_count";"repo_created_at";"repo_is_fork";"repo_has_issues";"repo_open_issues_count";"repo_has_wiki";"repo_network_count";"repo_pushed_at";"repo_size";"repo_updated_at";"wrepo_atchers_count";"project_id";"project_name";"project_url";"project_htmlurl";"project_created_at";"project_updated_at";"project_homepage_url";"project_average_rating";"project_rating_count";"project_review_count";"project_activity_level";"project_user_count";"twelve_month_contributor_count";"total_contributor_count";"twelve_month_commit_count";"total_commit_count";"total_code_lines";"main_language_name";"developer_works_during_bd";"developer_works_period";"developer_all_pushes";"developer_all_stars_given";"developer_all_creations";"developer_all_issues_created";"developer_all_pull_requests"
"74";"Anakeen/dynacase-core";"Anakeen/dynacase-core";"https://github.com/Anakeen/dynacase-core";"6";"12";"8";"2011-08-05 07:38:48";"False";"True";"0";"True";"6";"2015-01-05 16:31:21";"371833";"2015-01-05 16:31:21";"12";"8271";"dynacase-platform";"https://www.openhub.net/p/dynacase.xml";"https://www.openhub.net/p/dynacase";"2007-09-06T14:09:32Z";"2015-01-06T03:13:50Z";"http://www.dynacase.org/";"5.0";"5";"0";"60";"7";"4";"15";"496";"6722";"165978";"PHP";"False";"220";"194";"0";"154";"0";"187"
"69";"feincms/feincms";"feincms/feincms";"https://github.com/feincms/feincms";"207";"586";"7";"2009-01-27 20:34:16";"False";"True";"28";"True";"207";"2014-12-12 09:42:11";"12852";"2015-01-01 13:58:57";"586";"316037";"FeinCMS";"https://www.openhub.net/p/feincms.xml";"https://www.openhub.net/p/feincms";"2009-02-16T20:52:47Z";"2014-12-15T17:35:07Z";"http://www.feinheit.ch/";"5.0";"1";"0";"50";"8";"17";"108";"151";"3416";"11748";"Python";"False";"117";"126";"0";"17";"20";"0"
"54";"mosa/MOSA-Project";"mosa/MOSA-Project";"https://github.com/mosa/MOSA-Project";"35";"70";"7";"2009-12-24 04:11:15";"False";"True";"17";"True";"35";"2015-01-05 13:17:17";"67830";"2015-01-05 13:17:18";"70";"15985";"MOSA Project";"https://www.openhub.net/p/mosa-project.xml";"https://www.openhub.net/p/mosa-project";"2008-08-09T22:06:33Z";"2015-01-05T19:18:30Z";"http://www.mosa-project.org";"5.0";"5";"0";"60";"9";"6";"28";"753";"4270";"126294";"C#";"False";"177";"340";"0";"8";"21";"36"
"45";"eventmachine/eventmachine";"eventmachine/eventmachine";"https://github.com/eventmachine/eventmachine";"442";"2807";"7";"2008-08-17 18:35:57";"False";"True";"258";"True";"442";"2014-12-25 00:47:29";"5111";"2015-01-05 13:53:23";"2807";"11154";"Ruby/EventMachine";"https://www.openhub.net/p/eventmachine.xml";"https://www.openhub.net/p/eventmachine";"2008-01-21T05:56:09Z";"2014-11-17T18:50:42Z";"http://rubyeventmachine.com/";"5.0";"4";"0";"0";"10";"5";"95";"17";"820";"14711";"Ruby";"False";"8";"12";"0";"2";"0";"0"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"4385";"7449";"0";"1373";"1453";"1807"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"False";"3756";"2682";"0";"0";"892";"1416"
"69";"feincms/feincms";"feincms/feincms";"https://github.com/feincms/feincms";"207";"586";"7";"2009-01-27 20:34:16";"False";"True";"28";"True";"207";"2014-12-12 09:42:11";"12852";"2015-01-01 13:58:57";"586";"316037";"FeinCMS";"https://www.openhub.net/p/feincms.xml";"https://www.openhub.net/p/feincms";"2009-02-16T20:52:47Z";"2014-12-15T17:35:07Z";"http://www.feinheit.ch/";"5.0";"1";"0";"50";"8";"17";"108";"151";"3416";"11748";"Python";"False";"6";"7";"1";"2";"0";"1"
"74";"Anakeen/dynacase-core";"Anakeen/dynacase-core";"https://github.com/Anakeen/dynacase-core";"6";"12";"8";"2011-08-05 07:38:48";"False";"True";"0";"True";"6";"2015-01-05 16:31:21";"371833";"2015-01-05 16:31:21";"12";"8271";"dynacase-platform";"https://www.openhub.net/p/dynacase.xml";"https://www.openhub.net/p/dynacase";"2007-09-06T14:09:32Z";"2015-01-06T03:13:50Z";"http://www.dynacase.org/";"5.0";"5";"0";"60";"7";"4";"15";"496";"6722";"165978";"PHP";"False";"4";"0";"3";"0";"1";"0"
"54";"mosa/MOSA-Project";"mosa/MOSA-Project";"https://github.com/mosa/MOSA-Project";"35";"70";"7";"2009-12-24 04:11:15";"False";"True";"17";"True";"35";"2015-01-05 13:17:17";"67830";"2015-01-05 13:17:18";"70";"15985";"MOSA Project";"https://www.openhub.net/p/mosa-project.xml";"https://www.openhub.net/p/mosa-project";"2008-08-09T22:06:33Z";"2015-01-05T19:18:30Z";"http://www.mosa-project.org";"5.0";"5";"0";"60";"9";"6";"28";"753";"4270";"126294";"C#";"False";"2";"0";"0";"0";"0";"0"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"25032";"29800";"0";"4007";"1203";"3409"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"False";"287";"40";"12";"0";"32";"166"
"74";"Anakeen/dynacase-core";"Anakeen/dynacase-core";"https://github.com/Anakeen/dynacase-core";"6";"12";"8";"2011-08-05 07:38:48";"False";"True";"0";"True";"6";"2015-01-05 16:31:21";"371833";"2015-01-05 16:31:21";"12";"8271";"dynacase-platform";"https://www.openhub.net/p/dynacase.xml";"https://www.openhub.net/p/dynacase";"2007-09-06T14:09:32Z";"2015-01-06T03:13:50Z";"http://www.dynacase.org/";"5.0";"5";"0";"60";"7";"4";"15";"496";"6722";"165978";"PHP";"None";"0";"0";"0";"0";"0";"0"
"69";"feincms/feincms";"feincms/feincms";"https://github.com/feincms/feincms";"207";"586";"7";"2009-01-27 20:34:16";"False";"True";"28";"True";"207";"2014-12-12 09:42:11";"12852";"2015-01-01 13:58:57";"586";"316037";"FeinCMS";"https://www.openhub.net/p/feincms.xml";"https://www.openhub.net/p/feincms";"2009-02-16T20:52:47Z";"2014-12-15T17:35:07Z";"http://www.feinheit.ch/";"5.0";"1";"0";"50";"8";"17";"108";"151";"3416";"11748";"Python";"True";"1";"0";"1";"0";"0";"0"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"None";"0";"0";"0";"0";"0";"0"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"1212";"1761";"0";"0";"31";"21"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"True";"36";"34";"0";"0";"6";"7"
"69";"feincms/feincms";"feincms/feincms";"https://github.com/feincms/feincms";"207";"586";"7";"2009-01-27 20:34:16";"False";"True";"28";"True";"207";"2014-12-12 09:42:11";"12852";"2015-01-01 13:58:57";"586";"316037";"FeinCMS";"https://www.openhub.net/p/feincms.xml";"https://www.openhub.net/p/feincms";"2009-02-16T20:52:47Z";"2014-12-15T17:35:07Z";"http://www.feinheit.ch/";"5.0";"1";"0";"50";"8";"17";"108";"151";"3416";"11748";"Python";"True";"21";"15";"0";"0";"4";"1"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"None";"0";"0";"0";"0";"0";"0"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"1791";"2566";"0";"349";"0";"83"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"True";"2100";"448";"0";"0";"199";"127"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"False";"3";"3";"0";"2";"0";"1"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"False";"10";"3";"5";"0";"0";"1"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"8766";"8732";"0";"2685";"646";"2406"
"70";"mason-larobina/luakit";"mason-larobina/luakit";"https://github.com/mason-larobina/luakit";"129";"577";"1";"2010-08-08 10:09:04";"False";"True";"131";"True";"129";"2014-09-01 22:32:51";"7929";"2015-01-05 14:06:04";"577";"484773";"luakit-browser";"https://www.openhub.net/p/luakit-browser.xml";"https://www.openhub.net/p/luakit-browser";"2010-08-14T17:44:32Z";"2014-12-12T03:01:06Z";"http://luakit.org/";"5.0";"5";"0";"30";"8";"2";"46";"2";"1801";"15382";"Lua";"True";"8";"1";"4";"0";"0";"1"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"4";"4";"2";"3";"3";"0"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"False";"28";"21";"13";"0";"13";"4"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"858";"54";"0";"96";"15";"8"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"1687";"1650";"0";"433";"0";"448"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"None";"0";"0";"0";"0";"0";"0"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"6";"2";"6";"0";"0";"0"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"False";"1836";"1818";"0";"523";"452";"0"
"46";"zikula-modules/Clip";"zikula-modules/Clip";"https://github.com/zikula-modules/Clip";"13";"41";"6";"2010-08-03 04:25:19";"False";"True";"53";"False";"13";"2014-12-12 20:49:11";"6022";"2014-04-28 16:45:37";"41";"15267";"Clip";"https://www.openhub.net/p/clip.xml";"https://www.openhub.net/p/clip";"2008-07-01T18:57:07Z";"2014-12-12T07:38:51Z";"http://code.zikula.org/clip";"5.0";"6";"0";"30";"10";"3";"22";"21";"1458";"22988";"PHP";"False";"66";"9";"0";"0";"50";"0"
"28";"clientside/amplesdk";"clientside/amplesdk";"https://github.com/clientside/amplesdk";"29";"157";"4";"2009-10-30 13:59:47";"False";"True";"52";"False";"29";"2014-01-28 18:18:40";"82776";"2014-09-11 12:52:03";"157";"473637";"Ample SDK - JavaScript UI Framework";"https://www.openhub.net/p/amplesdk.xml";"https://www.openhub.net/p/amplesdk";"2009-11-09T17:01:41Z";"2014-12-19T01:01:51Z";"http://amplesdk.com/";"5.0";"7";"0";"30";"13";"1";"8";"34";"2294";"76473";"JavaScript";"False";"4";"1";"0";"0";"2";"1"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"True";"5252";"10137";"0";"361";"825";"779"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"2007";"1724";"0";"17";"39";"302"
"28";"clientside/amplesdk";"clientside/amplesdk";"https://github.com/clientside/amplesdk";"29";"157";"4";"2009-10-30 13:59:47";"False";"True";"52";"False";"29";"2014-01-28 18:18:40";"82776";"2014-09-11 12:52:03";"157";"473637";"Ample SDK - JavaScript UI Framework";"https://www.openhub.net/p/amplesdk.xml";"https://www.openhub.net/p/amplesdk";"2009-11-09T17:01:41Z";"2014-12-19T01:01:51Z";"http://amplesdk.com/";"5.0";"7";"0";"30";"13";"1";"8";"34";"2294";"76473";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"13";"ros/catkin";"ros/catkin";"https://github.com/ros/catkin";"67";"44";"13";"2011-11-07 22:19:26";"False";"True";"27";"True";"67";"2014-12-29 18:33:25";"7943";"2015-01-02 09:29:09";"44";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"False";"17706";"48102";"0";"0";"0";"0"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"243";"465";"0";"0";"93";"1"
"28";"clientside/amplesdk";"clientside/amplesdk";"https://github.com/clientside/amplesdk";"29";"157";"4";"2009-10-30 13:59:47";"False";"True";"52";"False";"29";"2014-01-28 18:18:40";"82776";"2014-09-11 12:52:03";"157";"473637";"Ample SDK - JavaScript UI Framework";"https://www.openhub.net/p/amplesdk.xml";"https://www.openhub.net/p/amplesdk";"2009-11-09T17:01:41Z";"2014-12-19T01:01:51Z";"http://amplesdk.com/";"5.0";"7";"0";"30";"13";"1";"8";"34";"2294";"76473";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"58";"jOOQ/jOOQ";"jOOQ/jOOQ";"https://github.com/jOOQ/jOOQ";"153";"656";"4";"2011-04-17 10:43:33";"False";"True";"747";"True";"153";"2015-01-05 18:20:35";"221553";"2015-01-06 01:34:51";"656";"531115";"jOOQ";"https://www.openhub.net/p/jooq.xml";"https://www.openhub.net/p/jooq";"2011-04-29T06:31:42Z";"2015-01-04T10:30:40Z";"http://www.jooq.org";"5.0";"1";"0";"60";"9";"8";"29";"759";"3871";"1556784";"SQL";"True";"4040";"1762";"125";"0";"3409";"0"
"88";"sphair/ClanLib";"sphair/ClanLib";"https://github.com/sphair/ClanLib";"27";"88";"3";"2013-05-30 08:52:36";"False";"False";"0";"False";"27";"2015-01-05 19:18:42";"67370";"2015-01-05 19:18:42";"88";"5384";"ClanLib";"https://www.openhub.net/p/clanlib.xml";"https://www.openhub.net/p/clanlib";"2007-05-15T11:57:02Z";"2015-01-04T10:56:48Z";"http://clanlib.org/";"5.0";"2";"0";"60";"6";"11";"26";"540";"14427";"1903245";"C++";"True";"133";"218";"0";"0";"0";"20"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"434";"627";"0";"90";"0";"105"
"28";"clientside/amplesdk";"clientside/amplesdk";"https://github.com/clientside/amplesdk";"29";"157";"4";"2009-10-30 13:59:47";"False";"True";"52";"False";"29";"2014-01-28 18:18:40";"82776";"2014-09-11 12:52:03";"157";"473637";"Ample SDK - JavaScript UI Framework";"https://www.openhub.net/p/amplesdk.xml";"https://www.openhub.net/p/amplesdk";"2009-11-09T17:01:41Z";"2014-12-19T01:01:51Z";"http://amplesdk.com/";"5.0";"7";"0";"30";"13";"1";"8";"34";"2294";"76473";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"58";"jOOQ/jOOQ";"jOOQ/jOOQ";"https://github.com/jOOQ/jOOQ";"153";"656";"4";"2011-04-17 10:43:33";"False";"True";"747";"True";"153";"2015-01-05 18:20:35";"221553";"2015-01-06 01:34:51";"656";"531115";"jOOQ";"https://www.openhub.net/p/jooq.xml";"https://www.openhub.net/p/jooq";"2011-04-29T06:31:42Z";"2015-01-04T10:30:40Z";"http://www.jooq.org";"5.0";"1";"0";"60";"9";"8";"29";"759";"3871";"1556784";"SQL";"None";"0";"0";"0";"0";"0";"0"
"88";"sphair/ClanLib";"sphair/ClanLib";"https://github.com/sphair/ClanLib";"27";"88";"3";"2013-05-30 08:52:36";"False";"False";"0";"False";"27";"2015-01-05 19:18:42";"67370";"2015-01-05 19:18:42";"88";"5384";"ClanLib";"https://www.openhub.net/p/clanlib.xml";"https://www.openhub.net/p/clanlib";"2007-05-15T11:57:02Z";"2015-01-04T10:56:48Z";"http://clanlib.org/";"5.0";"2";"0";"60";"6";"11";"26";"540";"14427";"1903245";"C++";"None";"0";"0";"0";"0";"0";"0"
"1";"angular/angular.js";"angular/angular.js";"https://github.com/angular/angular.js";"13352";"33736";"35";"2010-01-06 00:34:37";"False";"True";"1145";"True";"13352";"2015-01-06 02:57:49";"204488";"2015-01-06 02:50:48";"33736";"498361";"AngularJS";"https://www.openhub.net/p/angularjs.xml";"https://www.openhub.net/p/angularjs";"2011-04-20T04:03:36Z";"2015-01-06T00:52:54Z";"http://angularjs.org/";"5.0";"8";"0";"70";"104";"638";"1242";"2272";"6317";"266132";"JavaScript";"True";"76";"140";"0";"23";"36";"20"
"13";"ros/diagnostics";"ros/diagnostics";"https://github.com/ros/diagnostics";"14";"4";"2";"2012-10-30 01:54:09";"False";"True";"10";"True";"14";"2014-12-10 20:34:55";"9435";"2014-12-10 20:34:31";"4";"484417";"ROS";"https://www.openhub.net/p/ROSorg.xml";"https://www.openhub.net/p/ROSorg";"2010-07-30T02:25:37Z";"2015-01-06T01:26:03Z";"http://ros.org";"5.0";"6";"0";"70";"20";"284";"563";"8590";"31216";"217018";"C++";"False";"7908";"15320";"0";"758";"89";"2052"
"58";"jOOQ/jOOQ";"jOOQ/jOOQ";"https://github.com/jOOQ/jOOQ";"153";"656";"4";"2011-04-17 10:43:33";"False";"True";"747";"True";"153";"2015-01-05 18:20:35";"221553";"2015-01-06 01:34:51";"656";"531115";"jOOQ";"https://www.openhub.net/p/jooq.xml";"https://www.openhub.net/p/jooq";"2011-04-29T06:31:42Z";"2015-01-04T10:30:40Z";"http://www.jooq.org";"5.0";"1";"0";"60";"9";"8";"29";"759";"3871";"1556784";"SQL";"None";"0";"0";"0";"0";"0";"0"
"88";"sphair/ClanLib";"sphair/ClanLib";"https://github.com/sphair/ClanLib";"27";"88";"3";"2013-05-30 08:52:36";"False";"False";"0";"False";"27";"2015-01-05 19:18:42";"67370";"2015-01-05 19:18:42";"88";"5384";"ClanLib";"https://www.openhub.net/p/clanlib.xml";"https://www.openhub.net/p/clanlib";"2007-05-15T11:57:02Z";"2015-01-04T10:56:48Z";"http://clanlib.org/";"5.0";"2";"0";"60";"6";"11";"26";"540";"14427";"1903245";"C++";"False";"96";"308";"0";"8";"0";"10"
